name,review_text,review_rating
The Cocktail Club,"tempat ok, masih bisa buat ngobrol musiknya ga berlebihan

kalau di tempat sebelah pasti ga dapet table

tempat ini ok kl mau cari Bar untuk ""ngobrol""",5
The Cocktail Club,"Honestly, kinda disappointed with the service here.
First, the receptionist at the entrance — the one checking ID cards — was super unprofessional. When she checked mine, she literally laughed and looked at her friend. Like… seriously? That’s so rude and unnecessary.

Then inside, the security guy near the bar was being rough and loud. I was just standing there, and he suddenly pushed through while yelling “awas panas!” in such a harsh way. I get that he’s doing his job, but there’s definitely a better way to handle it.

For a place like this, I expected a bit more class and respect towards guests. Please train your staff better — attitude matters just as much as service.",3
The Cocktail Club,Love the ambient of the place and lovely crowds. Came here after dinner for a few cocktails. Tried their signature zombie drink not really my kind of drink as it's too sweet. I can see why people like it.,5
The Cocktail Club,"the Zombie is honestly the best cocktail i’ve ever had! The ambiance and music are super chill, perfect for chatting with friends without having to shout.
Whether you're day drinking, relaxing solo, or even on a date, this place is 100% worth it.

It was my first time here after hearing so much about TCC, and I’m already in love! The music, the atmosphere, and the people it’s all a vibe. Highly recommend!",5
The Cocktail Club,"Suasana ok.. musik ok, yg saya tdk cocok dgn aturannya krn memang mereka bar cocktail..jadi kita duduk dibatasi cuma 2jam",2
The Cocktail Club,"Untuk tempat cocktail santai dan ngobrol asik cocok disini

Okee banget dengan harganya juga
Posisi ada di lantai 2, kalo ada sign brandnya kayaknya jadi gabingung nyari lokasinya.",5
The Cocktail Club,Lots of drinks options. Great music,5
The Cocktail Club,"The cocktails are good with elaborate selection and well explained. Liked the cocktail map at the end of the menu.
Unfortunately the place is unwelcoming and maybe because I went in without reservations. However, large swarths of leather and lounge sofas are empty and everyone is huddled to the bar. One has to stand awkwardly in the middle staring at empty sofas. Hope there was better space management. Give the sofas for a 30min slot or something. Great place but just doesn't give good vibes including the music.
The servers are good and come over for the orders",4
The Cocktail Club,Best,5
The Cocktail Club,"Love the ambience and service. Definitely a great place to hangout after work or if you just want to spend time with your friends. You need to be at least 25 years old to entry to the bar. I recommend you to make reservation (no minimum charge) for sofa, preferable come around 5-8PM because there’s HAPPY HOURS which all cocktails are 100k only. Even though so many people smoke cigarettes, I feel like the air quality okay because I don’t feel so smokey-ish after going out from bar ahahaha. No wonder this bar was listed in best 50 bars in Asia.

Room to improve:
Hopefully you can turn some light around toilet and seat, cause I feel like it’s too dark to walk at first and hard to see the menu book 😂",5
The Cocktail Club,Host shinta good service,5
The Cocktail Club,"Dateng pas jam Happy Hour dan ok bgt dpet cocktail lumayan bgt, opsi 4 biji dan rasa ok bgt 👍🏼👍🏼 kak shinta dateng jam 9an dan bisa dpet free shots!! Which is a very good deal ✨ makin malem makin seru, deeply recommend the place",5
The Cocktail Club,"loovee the ambiance, the vibe, the crowd, and the drink! enjoy every second of my visit here. kak Sita is very kind to gave free shots to us 🫶🏻",5
The Cocktail Club,"good place to hang and drink, especially with Mba Sinta💕",5
The Cocktail Club,oscar,5
The Cocktail Club,Oscarrrrrrrr thankk u for makin my night wonderful<3,5
The Cocktail Club,Sbenarnya aku suka vibes the bar tpi pelayananya ga jelas dan lelet padahal aku udah sering kesana kmaren salah bill yg lumayan tpi pas saya chat adminnya very slow respon dan itu kejadian minggu kmaren sampe skrang ga ada jawaban tidak ada solusi refund atau gimana padahal aku udah kirim bukti bill tpi ga jawaban buat team tcc tolong lebih bagus ya pelayanannya dan lebih teliti klo ada masalah dengan customer harus ada penyelesaian jangan diam,1
The Cocktail Club,BEST SERVICE EVERRRR 💯💯💯💯💯💯💯,5
The Cocktail Club,The cocktails club is the best bar there is. Thankyou so much for all the staff especially sinta and ulfa for greeting and serving us throughout the night. Much recommended for everyone in jakarta to come thru!!!,5
The Cocktail Club,Cocktail vibe service fantastic,5
The Cocktail Club,oscar its very very good🤍,5
The Cocktail Club,"The Cocktail Club is exactly what the name promises, cocktails that don’t just meet expectations, they redefine them. From classics to inventive signatures, every glass proves this bar takes its craft seriously. If you’re in Jakarta and searching for the spot to drink, look no further.

But what truly sets this place apart is the people. The staff don’t just serve you, they welcome you, making the whole experience feel less like a night out and more like you’ve just found your second home (with a much better drinks menu). Service? Flawless. Ambience? Not even up for debate, it’s that good.

Simply put: this is where you go when you want cocktails done right, a vibe that never misses, and a team that makes you want to stay for “just one more.”",5
The Cocktail Club,"The go-to-place for nice drinks!!!! Love the service of Sinta, Ulfa, and Isna ‼️",5
The Cocktail Club,Best!!!!!!!,5
The Cocktail Club,Bebe best,5
The Cocktail Club,Bakal balik lagi sih,5
The Cocktail Club,LOVEEEEE THIS PLACE SO MUCH❤️,5
The Cocktail Club,akan balik lagi!!!!!,5
The Cocktail Club,bestttttt🫶🏻,5
The Cocktail Club,"Great place for a drink and hangout. As its location is strategic, mind that the place can be full before you know it, especially on weekends. The drinks have been really good so far, and I'd say they're priced fairly. If you bring a car, valet is almost always the way to go.",5
The Cocktail Club,Ulfa the best forever love you bangey,5
The Cocktail Club,Ini diatas pierre jadi kalo abis makan mau nongski2 cantik bisa lgsg naik. Good vibes🤍,5
The Cocktail Club,Dj not really friendly 👎👎👎,3
The Cocktail Club,"My first solo bar experience and wow what an evening! I was a little bit lost at first, wondering how I'd spend the whole night just sitting there. I highly recommend this place for everyone! Love the vibe and ambience here ❤️",5
The Cocktail Club,"I enjoyed every second I spent in here. Even if it’s weekdays, they are packed with people. The bartenders were very friendly and nice to me. They also let me tasted 2 different Gins, loved it very much. Every drink was impressive, and my favorite is Intisari so far. The ambience here is very lively I must say. No wonder people keep visiting this place even on weekdays. Will visit here again soon to try other menus!
as for the food, they serve light bites only

Hard to find parking spots but valet service is available (IDR 35k - via transfer / cash)",5
The Cocktail Club,"Beberapa kali kesini cocktailnya enak enak bgt staffnya ramah ramah okeoke banget , dapet rekomen cocktail dari mas Anzar enak enak bgt, suasananya asik , saran kalo kesini tuh diweekday kalau malam weekend ampun penuhnya , suka sedikit susah kalau mau order padahal didepan bar kalau udh rame bgt harus sedikit sabar , dan yg ngebedain TCC sama bar lain itu menurut ku si ini unik dia punya barback yg gak pernah aku liat dibar manapun dia bisa nyuci gelas sambil dance trus cepet bgt , pokonya vibenya tuh gokil bgt dan kalian kalo Mao minta tolong apapun pasti ditolong walau dia amat sibuk , thanks mas Anzar mas fahrul......",5
The Cocktail Club,Una fantàstica proposta musical per a prendre una copa després de sopar al restaurant de just a sota del club. Dj locals però música internacional.,5
The Cocktail Club,To crowd i love the old tcc but still good,4
The Cocktail Club,"The staff at the door was unhelpful and difficult to communicate with, which was disappointing and affected our mood severely. I had to pick up a friend downstairs, but we weren’t allowed back in even after we had already ordered drinks. Overall, the door host could be more attentive and accommodating. Literal snob and unfriendly, not good for a hospitality/service business.

On a positive note, the guy in charge of taking drink orders had great energy and provided good service. That's the only good note.",1
The Cocktail Club,"I’ve visited Cocktail Club in Jakarta at least 10 times during my trips, and I have mixed feelings about the place. On one hand, the bar itself is fantastic  great location, stylish setup, and a fun crowd. As a solo traveller, it’s been one of the best spots to meet new people and enjoy a vibrant night out.

That said, the service experience can be hit or miss. Some of the bartenders are genuinely excellent  friendly, skilled, and attentive. But unfortunately, others can be quite the opposite. On more than one occasion, it took an unreasonably long time to get a beer (which shouldn’t take long), and I had to repeatedly ask just to get my order through. One bartender even gave off a confrontational vibe, which made me feel uncomfortable.

Another time, a cashier or waitress persistently pressured me to buy a drink asking me more than three times in a fairly aggressive tone. I understand it’s a business and drink sales matter, but as a customer, being pushed to order when I clearly needed a breather just left a bad taste in my mouth. If I’m ready to order, I’ll order , no need for pressure.

Despite these experiences, I still think the bar has great potential. The atmosphere is top-notch, and some staff members really shine. I just hope the management takes time to improve training and acknowledges the team members who are genuinely doing a great job.",2
The Cocktail Club,"suka banget ambience nya, selama ga kesini hari jumat malem aja suasanya enak bgt. kalo udh jumat malem, had3333h ruame dan penuh🥲🙏",5
The Cocktail Club,Klo weekend crowded bgt.. utk minuman dan service mantap bgt. Will be back for sure..,5
The Cocktail Club,Seeing the review and coming to the place prove that not a really nice staff,1
The Cocktail Club,Wonderful cocktails and atmosphere,5
The Cocktail Club,"Pass, cocktails are average, busy cause they got an award but not worth the hassle. Many great bars in jakarta",2
The Cocktail Club,"cocktail club, by union group. lovely place, the drink was lovely. tried irish coffee and guava cocktail, and its lovely. nice hospitality, humble crew and quite pack on the weekend. no car park, but vallet service available. motorcycle park across the venue",5
The Cocktail Club,Fortunate to get a reservation at this hi go to acclaimed establishment. Great and friendly service. Highly recommended to come and relax,5
The Cocktail Club,Enak banget kak yallah,5
The Cocktail Club,"My first solo bar experience and wow what an evening! I was a little bit lost at first, wondering how I'd spend the whole night just sitting there. But thankfully the bartenders (Acill and Bebe) were incredibly friendly and welcoming, strking up conversations. Definitely will come back and i highly recommend this place for everyone! Love the vibe and ambience here ❤️",5
The Cocktail Club,i used to love the place the cocktails is okay but the service and the people who work here they just hate everyone not friendly at all!!! i always recommend all  my friends to come here and hangout but what i got recently it just disappointments including the bartender and the waitress everyone just sucks here NOT RECOMMENDED 👎🏻👎🏻👎🏻,1
The Cocktail Club,"We used to go every weekend. TCC used to be great but then they became immensely popular. Staff became arrogant and rude and even regulars who made them successful to begin with were treated badly. Good riddance, we aren't coming back, Union doesn't deserve my money. Plenty of better bars in the neighborhood.",1
The Cocktail Club,"so dark, its a clubbing bar not cocktail bar",4
The Cocktail Club,"Absolutely loved my experience at The Cocktail Club! From the moment I walked in, the vibe was energetic, stylish, and welcoming. The cocktails were expertly crafted — unique, bold, and bursting with flavor. Every drink felt like a work of art. The staff were super friendly and attentive, always ready with great recommendations. The music, the crowd, the atmosphere — everything just came together perfectly. Can’t wait to come back for another round! Highly recommended for a fun night out.",5
The Cocktail Club,the phone number listed is useless for making bookings.,1
The Cocktail Club,"Nice cocktail bar and drinks great, service is good",5
The Cocktail Club,My number one place to go! good service and nice cocktails! shout out to Joshua from the bartender! keep up the good works💪🏽,5
The Cocktail Club,Place - super crowded place and hard to get the table. Even to stand in the bar.,5
The Cocktail Club,"Oh ternyata review buruk tentang bad service dr bulan/tahun sebelumnya masih kejadian juga sampai saat ini. Percuma sorry di bad reviews tentang their service, tapi ga ada improvement.

Sayang banget bisa bikin cocktail enak tapi gabisa beresin urusan service nya. 👎🏼",1
The Cocktail Club,great place to drink with great and super friendly bartender !🍷❤️,5
The Cocktail Club,"Really nice vibe for this cocktail bar, oldies and French classic theme. It is located right above the French restaurant Pierre, this explains that.
The cocktail menu is interesting and proposes some revisited classics.
Definitely a trendy place where up-and-coming and wealthy Jakarta come to hang out.",5
The Cocktail Club,"The best club around senopati so far, good vibes, drinks were awesome! My fave was Eh High, and my fave crew is Jerry 🫶",5
The Cocktail Club,tempat yang menarik dan ramai!  bahkan saat pulang mereka sangat ramah dan mengucapkan happy weekend sama tamu yang pulang!! sangat luar biasa,5
The Cocktail Club,Bikin macet mulu kalo weekend,1
The Cocktail Club,Mba amanda best!,5
The Cocktail Club,MBA AMANDA POKONNYA TERBAIK SERVER MANTEPP!!! BINTANG LIMA!!! Bikin HAPPY,5
The Cocktail Club,5 stars for kak amandaaa🥰🥰🥰,5
The Cocktail Club,Cheeerrssss!!!,5
The Cocktail Club,"Easily the hottest bar in Senopati! Killer cocktails, awesome vibes, and they seriously know how to light up the night! Cha Guavara is a must try!",5
The Cocktail Club,Reservation got cancelled because of unexpected heavy traffic which i understand. They told me i’m on waiting list but not sure when i would get a table and I can sit in the bar. Super unfriendly. None of them helped me to get a table or a spot. The bar is full while there’s a lot of empty chairs and tables. I was left wandering around myself to find a spot while waiting for a friend of mine who still stuck in traffic. I understand that those table and chairs were reserved but the least they can do is offering me to sit while waiting for the group or person arrived like a good place would do. Felt ignored i finally left and ask my friend to move to other place. Didn’t really expect this from uniongroup place. Will not come back,1
The Cocktail Club,"Kinda disappointed they don’t serve grasshopper which is one of the classic cocktail. For someone who doesn’t smoke and was seated at the semi outdoor table, it’s kinda hot. Also a bit too loud to have a proper convo without shouting. If you only wanna drink i think its ok",4
The Cocktail Club,"Absolutely loved my experience at this cocktail bar! 🌟🌟🌟🌟🌟
The ambiance is top-notch—cozy, stylish, and just the perfect vibe for a night out.

Special shoutout to the amazing bartenders: Farid, Joshua, Anzar, Intan, and the rest of the crew. Each of them brought such great energy and made sure every drink was crafted to perfection. Super friendly and professional, they really made the night memorable.

Highly recommend this spot if you’re looking for great cocktails and even better service!",5
The Cocktail Club,"Good place for party, pretty hard for walk-in",4
The Cocktail Club,Great place for hangout but need few improvement on services and fnb quality,1
The Cocktail Club,literally going here every weekend and it doesn’t disappoint at all!!,5
The Cocktail Club,"3 May 2025 - We returned and were even more impressed. This time they offer happy hour from 5-8pm. At 100K per drink, we ordered all 4. Our favorite, Cha Guavara was on the list. We also ordered two cocktails after happy hour, which were Drama Queen and Ulu Pandan, both were amazing. I think my favourite was Ulu Pandan. Huge thanks to Marcel.

We also ordered finger food. The amazing wagyu croquettes and truffled mushroom pizzette were the best.

We will come back again, especially knowing now they have happy hour.

14 Sep 2024 - If you're looking for inventive and contemporary cocktails, look no further and get a reservation here.

We loved the cocktail selection here. 4 of the 6 cocktails were stellar. 2 of them were Laphroaig based, so we found it tasted like petroleum. All in all, the 4 we ordered were beyond good enough to make us come back. Our favourite was the Cha Guavara cocktail, which was an encapsulation of a green forest with morning dew and mist.

Drinks come at lightning speed. Mixologists walk around to take orders on top of mixing your drinks, so keen an eye out because their faces/inventions are on the menu!

The interior is also very stunning at night. They serve free flow emping/keropok crackers and plain water.",5
The Cocktail Club,"OMG under UNION GROUP?
Please train your staff properly.
A really bad experience. Really really bad. HOSTESS and SERVER are really bad service and very rude. When I ask about sofa they never answer correctly just talk without looking and they just provide good service to customers already having reservations on the sofa. Remember, you get a salary from customers so don't be rude when you work in the fnb industry. If you are poor, don't be a bad person, girls!
I really don't recommend this place 👎🏻",1
The Cocktail Club,"SUPER BAR À COCKTAILS COMME LE NOM L’INDIQUE. LA MUSIQUE EST CANON TENUE PAR UN DJ À LA PAGE. L’ATMOSPHÈRE EST GÉNIALE ET CHALEUREUSE. TOUT LE PERSONNEL EST PROFESSIONNEL, SERVIABLE ET TRÈS AGRÉABLE. JE RECOMMANDE D’Y ALLER EN SOIRÉE JEUDI, VENDREDI ET SAMEDI. VOUS M’EN DIREZ DES NOUVELLES.

SUPER COCKTAIL BAR AS THE NAME INDICATES. THE MUSIC IS GREAT, HELD BY A TRENDY DJ. THE ATMOSPHERE IS GREAT AND WARM. ALL THE STAFF ARE PROFESSIONAL, HELPFUL, AND VERY PLEASANT. I RECOMMEND GOING THERE IN THE EVENINGS OF THURSDAY, FRIDAY, AND SATURDAY. LET ME KNOW.",5
The Cocktail Club,"Great place to have cocktails and wind down after a long work day. Crowd vibe is immaculate, people socializing in the evening and start dancing as the DJ starts picking it up. Isna is a great host and is always super helpful in attending to guests’ needs!",5
The Cocktail Club,"really bad service untuk kategori ""Asia's 50 Best Bars"", bukan barista nya tapi staff-staff diluar & security man yang menangani customer mau masuk harus improve lagi skill komunikasi dan service ke calon customer. Thankyou",1
The Cocktail Club,"really bad service that i’ve experience!
welcome greet tapi tidak welcoming sama sekali, server and the reservation is really rude especially someone in front she even rolled her eye when talking with us, please brief your team TCC!",1
The Cocktail Club,"Definitely worth to be one of the best bar in Asia!! Ronny the man behind the cocktail “Drama Queen” was very knowledgeable, attentive, and hospitable. But actually all the staffs, like Jojo and all the bar back was very nice.

Tried 5 cocktails and our favorites were Drama Queen and Zombie. Not forget to mention their house blend tequila was soooo goooddd!! Price more affordable for a bottle and the taste was smooth…

After 9pm turns into a club (but very crowded) yet before that time it will be easier to get sit at the table/bar end chill with a very good drinks :) Will definitely come back!! Thanksss",5
The Cocktail Club,"Fantastic experience. Love the vibe, the music, especially the drinks! My favorite is zombie, must try. No wonder pernah menang the best bar. If you are a cocktail and liquor enthusiast like me, this is definitely the place for you.",5
The Cocktail Club,Front liner yg bernama Ulfa sangat sopan & baik. beliau membantu saya dengan baik. Pelayanan dari Ulfa sangat bagus sekali. Bisa dicek langsung. ketika berkunjung,5
The Cocktail Club,besttt,5
The Cocktail Club,Bestt,5
The Cocktail Club,intan the best!!!,5
The Cocktail Club,"Hands down the best spanish resto in town! The best paela! MUST TRY SNOW CRAB OMELETTE!!! Best best best! Tried several menus, and all good, will be back",5
The Cocktail Club,The best and cozy,5
The Cocktail Club,"Many variety of good cocktail made by the union group mixologist, good ambience.
Will come back again for sure",5
The Cocktail Club,Vit-C..thank u intan for take care of us..good service n nice cocktail🩶,5
The Cocktail Club,Nice vibe. Bad service. Very dirty bathrooms,2
The Cocktail Club,"This place is a great spot to chill with friends and enjoy quality cocktails. The drink selection is extensive, with options that cater to both men and women, offering a perfect balance of flavors. Every cocktail is well-crafted, making it a great place for both casual drinkers and cocktail enthusiasts.

The ambiance is cozy and inviting, with a relaxed vibe that makes it easy to chat and hang out. Whether you’re looking for a laid-back evening or a fun night out, this spot is definitely worth a visit!",5
The Cocktail Club,cocktails are great! but considering the limited space there's too much standing crowd,4
The Cocktail Club,Pathetic service,1
The Cocktail Club,"bad services - forgot our order
taking too long

bad sarcastic respons for my muslim friend - so whats the point of tcc having  non-alcoholic  on its menu?’",1
The Cocktail Club,Interesting cocktails,4
The Cocktail Club,"Wahhh gua akuin good service, delicious cocktails, great music, and awesome vibes! Highly recommend!",5
The Cocktail Club,When it is crowded it is jam-packed!,3
The Cocktail Club,"I'll give 10 stars if I can
best houseblend whiskey!!",5
The Cocktail Club,TOPPPP CLASSSSS,5
The Cocktail Club,"TCC in Jakarta is a unique establishment that beautifully blends the concepts of Clubbing and socializing, making it a standout destination for both locals and visitors. From the moment you walk in, you’re greeted by a crowded atmosphere that sets the stage for an unforgettable experience.

The concept of TCC revolves around promoting wellness through a variety of modern Classic beverages, including freshly pressed juices, herbal teas, and creative mocktails. The menu offers an impressive selection of drinks that not only taste incredible but also make you feel good in experience.

The ambiance of the space is equally impressive. With its chic decor and cozy seating, it’s a perfect spot to unwind after a long day or catch up with friends. The vibing music and dark lighting create a mysterious environment that encourages you to savor every moment. Whether you choose to sit or enjoy the standing around the crowds , you’ll find a comfortable nook to enjoy your drink.

The staff is incredibly knowledgeable and passionate about the menu, offering recommendations

The service was excellent during my visit; the staff was friendly, attentive, and genuinely interested in ensuring that each guest had a positive experience. They took the time to explain the drink options and even offered to customize a beverage based on my preferences.

Overall, TCC is more than just a place to grab a drink; it’s a sanctuary for those seeking to nourish both their bodies and minds. this place is a must-visit.

Will come back soon",5
The Cocktail Club,Always the best cocktail in town.. ask for special base... Especially the Negroni,5
The Cocktail Club,"Been here a few times , service gets worse each time . Tables are booked with a few people sitting with room for 6-8 . If u have table booked they ask u to give it up after 2 hours ? You are buying drinks continously NO logic
There measures ie total dink volunes  are NOT generous generically speaking .
Always Toilet queues as they 1 male / 1 female for its 100s of customers as they pack them all in this smallish bar",2
The Cocktail Club,Definitely Asia's Top 50 worthy.,5
The Cocktail Club,"Had a reservation for 5 person with 1 table, for Friday night (Dec 6th) at 9pm. The reception confirmed albeit being put as 3rd waiting list. So we came over on time, however as I get inside the venue, saw 3 tables that are unoccupied, yet the reservation team did not have any willingness to give it to us. Even with some discussion and intention to open a bottle, it is still not granted. We left the place and went to another bar in SCBD. I'd say it is a poor experience with the service level. I expected more clarity from the staff.",2
The Cocktail Club,Udah mesen minum 4x di bar ga dilayanin. Trash,1
The Cocktail Club,"i always love this place!
one of the best cocktail bar in Jakarta. 🥂
has a great vibe, great cocktails, and great service.

this place is always busy,
you need to make a reservation and arrive ON TIME for your reservation, make sure your number is active so the host can contact you to confirm your reservation.

DO NOT ARRIVE LATE past the time limit,
then get angry when your table is up,
and write bad reviews.

this cocktail bar is very popular,
it is not uncommon to be greeted with a long queue. so don't be selfish. 😉🥃",5
The Cocktail Club,"Selalu full bgt. Sampe ga bs gerak.
Valet nya pun jd harus nunggu lama bgt.",4
The Cocktail Club,Nice Negroni and good atmosphere,5
The Cocktail Club,"I visited this cocktail bar last night (Thursday, 28th November 2024) for the first time, and I honestly believe this will be the best bar I ever visit. Every other bar might just pale in comparison after this!

The Wagyu croquettes (hope I spelled that right) were phenomenal. Seriously, they were worth every bite. On top of that, the staff were super accommodating and took the time to explain the menu and the drinks to me, which I appreciated as someone new to cocktail bars.

I also went for the happy hour promo (5-8 PM) and tried three drinks: Eh High, Penicillin, and Zombie. Each one was perfectly crafted and packed with flavor.

I went alone, and it was a weekday night, so it wasn’t crowded, which made it perfect for me. The whole vibe was relaxed, and the attention to detail in service and quality made the experience unforgettable.

Highly recommend this place if you're looking for a top-tier cocktail bar experience. I’ll definitely be back!",5
The Cocktail Club,"The Bar must be visit in Jakarta, very nice cocktail",5
The Cocktail Club,"best vibe best tunes best people! TCC staff members are all very welcoming and very helpful, especially ka Ulfa who’s kind enough to serve me from the very start till end, love how she’s making sure me & my friends are having the best night! Thankyou ka Ulfa🫶🏻",5
The Cocktail Club,"The Cocktail Club

Ini merupakan establishment terbaru dari Union Group yang lebih fokus untuk provide cocktail experience. Menyediakan aneka menu cocktail, spirit dan juga food.

Nilai Positive:
1. Staff sangat bagus dalam serving dan hospitality.
2. Coba sekitar 7 menu cocktail dan mostly enak.
3. Food menu juga enak.
4. Tempat cukup cozy
5. Bar sangat hidup
6. Music sangat bagus

Nilai Negative:
1.Limited table dan limited time untuk dine in. Jadi terkadang terpaksa harus pindah bar walaupun sudah buka botol.",5
The Cocktail Club,A happening bar and cocktail joint with good music. The club was lively with many people and good loud music. Tried nice cocktails and was great. Definitely recommended. Only draw back but in all Indonesia they smoke inside the air conditioned place but it is cultural.,4
The Cocktail Club,Recommend the vitamint c cocktail.,5
The Cocktail Club,Ambience nya ok buat nongkrong bareng...,5
The Cocktail Club,"Had a nice night here. The service was amazing.

The ambiance was both stylish and inviting, with dim lighting and plush seating that set the perfect mood. The cocktails were crafted to perfection, with a diverse selection that ranged from classics to unique, innovative blends.",5
The Cocktail Club,"Honestly not worth the list. Was told to have fun, then when I walked in and sat down was asked to move to another table in the corner. If a table is ""reserved"" let people know either when you walk them in or with a sign. The 2 drinks I had where unbalanced. As for the atmosphere for a lounge bar the music was way too loud. Light and temp was good tho.",2
The Cocktail Club,"Can’t escape from here without smelling like smoke. Cocktails are good like any cocktail forward bar. But, it can be quite hard to get server attention.",4
The Cocktail Club,Kualitas terbaik di Jakarta！,5
The Cocktail Club,"Show up in Batik after meeting with gov people, then end up totally drowning in drinks",5
The Cocktail Club,Best cocktail bar in town! 👍🏻👍🏻,5
The Cocktail Club,"very nice classic but modern fine-bar. excellent drinks, bar snacks are western-indo fusion.
the only Jakarta bar where we got complementary water and crisps. friendly internationally-experienced staff.
our favorite for drinks in jakarta",5
The Cocktail Club,"When i first coming here alone, Daniel helped me out in almost everything so i can be a little relax even if there’s an event 😅 he explains like almost every cocktails in just a minutes! I got my first drink was their cocktail creation, a Fake Apple : taste ok but not really a fan of sweet. Then when I asked some more, I met Marcell (he was so bright n friendly!) He made me Vieux Carre was strong one but again not my cup. By far I have tried almost all of their cocktails, my most fav one for me is unexpectedly Surf n Turf. Somebody told me it's one of the most complex cocktail they have. Even the place is so much crowded, i don't feel even bother. I love to see n stare to all the staff being busy n fast in making everything. Well i guess for me it's better to have a sit before 8 PM 😅",5
The Cocktail Club,"nice place, good vibes",5
The Cocktail Club,"I always love this place, the atmosphere, the food is delicious, and of course they serve drinks that are unique but also delish..",5
The Cocktail Club,"I had an amazing time at the Cocktail Club Jakarta! The creativity in their cocktail menu is impressive, with unique flavor combinations that really stand out. The bartenders are skilled and friendly, always ready to recommend something new. The atmosphere is vibrant and stylish, making it a perfect spot for a night out. I’ll definitely be back to try more of their innovative drinks!",5
The Cocktail Club,"Always come here for my penicillin fix.

More mature (they check ID for those under 25 I believe) and metropolitan (good mix of foreign and local) crowd!

Favorite spots are nearby the windowsill and whisky collection. Bit more private if with a small group.

Only downside now is music (DJ) being blasted a bit earlier. Prefer bit more peace and quiet!",5
The Cocktail Club,"Niche and creative drink! Loved the cocktails with some local flavours (Ujung Pandan & Getuk Lindri). Bold recipe.
I only wish they separate smoking and non-smoking area for comfort of both non-smokers & smokers. So everyone gets to enjoy the drinks. Otherwise, the vibe is great.",5
The Cocktail Club,Feels like home! All giving great warm welcoming vibes everytime i visit!,5
The Cocktail Club,Beware! This place added extra drinks to our bill without our knowledge and thay pay me!!. Please check your bill carefully before paying,1
The Cocktail Club,The reservation system is the worst among other Union Group. They release our table for 3 minutes late while we have texted them and informed them we are already nearby but traffic on Saturday night was worse after heavy rain. They don’t bother to reply the message while their status is online. They also did not respond after reading the message. I wonder how long the club will last with this attitude.,1
The Cocktail Club,Located inside Pierre on the second floor.  I believe this is more of a lounge than a club. Indoor smoking. Not for me unfortunately.,3
The Cocktail Club,"I visited The Cocktail Club on my own -business trip from Europe- the bar is upstairs, had a great antique vibe, a cool space with low but attractive lighting. The music playlist was excellent and befitting of the place (my young adult kids would have approved).  Marcel, the bar tender (maybe manager), was super welcoming and solicitous.  The bar's speciality, as the name suggests, is cocktails. Marcel made a great Negroni and Manhattan, but I saw many others like Moscow mule, Zombie, etc. They had a good cigar selection,  as well.  As night progressed, it got understandably crowded. I recommend you visit early and stake out a seat at the bar!",5
The Cocktail Club,"It’s been a while since I was in a country where you can smoke at a bar, so that took a little getting used to. But the vibe in the bar was great, really liked the decor and seating. The servers were lovely and could recommend drinks that suited your taste. DJ was on point and we loved the music. Drinks were yummy … I got a banana one that was stupid good. Friends came late and they ordered some food which they said was super tasty. All in all a great experience.",4
The Cocktail Club,"Visited Cocktail club with my wife. From the time you book to the the time you arrive, they do remind you that you can only be in the bar for 1.5hrs. Not a good way to start if you want someone to enjoy the experience. Cocktails were adventorous but we didn't really like the taste. I guess, they do have the classics, but it wasn't on the menu. The server was OK. Ambience was good, we didn't really have much snacks. Had the Curly fries and that was good. Overall experience was OK. My wife and I stated at the Four Seasons Jakarta and we had a much better experience in Nautilus Bar at our hotel.",3
The Cocktail Club,Everyone smokes indoors otherwise the music and food/drinks are both pretty good,4
The Cocktail Club,"service very nice 👍👍👍👍👍 ,, tempat 👍",5
The Cocktail Club,"+ As the name suggests, they specialize in cocktails. Tons of fun cocktails you can choose from alongside the classic ones.
+ Friendly bartender, DJ, and staff!
+ A warm ambiance throughout the place.
+ The patron is of mature age and friendly overall.
+ The music is mostly 90s with 2010s and newer songs mixed in.
+ A chill vibe overall.
+ Dresscode is basically laid back casual.

# They have a minimum age limit of 25. They will check your ID before you enter.",5
The Cocktail Club,super good drinks and highly attentive bartenders! so sorry if i shocked them tbh i may be small but i can really put drinks away like its nothing HAHAHAAHA,5
The Cocktail Club,Daniel was a great help and served us great cocktails,5
The Cocktail Club,"We’ve had an amazing time- one of the best cocktail bars I’ve been to.
Must go if you like having a good time (and nice cocktails).
Thanks to everyone who took care of us and explained all the details behind the great work they do!",5
The Cocktail Club,"they really are the best bar in the city atmosphere, great music
and the service too",5
The Cocktail Club,"Epic traditional cocktail bar , with a modern twist , Jakarta is rapidly growing into the cocktail bar  capital of the world.",5
The Cocktail Club,"Thank you Adi for looking after our group, legend.",5
The Cocktail Club,"There is a new rule that only 25+ can enter the bar, sadly I am 23, but I do respect with the servers they stand with the rule. Will be back there when I am 25.",5
The Cocktail Club,B aja,4
The Cocktail Club,Worth every minute✨✨✨. Amazing cocktail and staff🙌🏻,5
The Cocktail Club,"LOVE IT!!!! A real bar where you can enjoy the mood, the music, the drinks and the atmosphere all at once 😍",5
